#Query	mismatches	evalue	percent_identity	database
SCRP4_2_its6	3	0.0	99.4	gi|959167663|gb|KT726384.1| Phytophthora alni subsp. alni isolate PR13-456 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436228|gb|KJ659847.1| Phytophthora alni voucher 8060C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436227|gb|KJ659846.1| Phytophthora alni voucher 7040C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436225|gb|KJ659844.1| Phytophthora alni voucher 4018C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436222|gb|KJ659841.1| Phytophthora alni voucher 6034C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436221|gb|KJ659840.1| Phytophthora alni voucher 7054C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|655436223|gb|KJ659842.1| Phytophthora alni voucher 6035C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436220|gb|KJ659839.1| Phytophthora alni voucher 4017C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436219|gb|KJ659838.1| Phytophthora alni voucher 8059C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436218|gb|KJ659837.1| Phytophthora alni voucher 8055C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436217|gb|KJ659836.1| Phytophthora alni voucher 2008C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436216|gb|KJ659835.1| Phytophthora alni voucher 7051C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|655436214|gb|KJ659833.1| Phytophthora alni voucher 4020C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|323301440|gb|HQ643143.1| Phytophthora alni voucher CBS117375 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|227810772|gb|FJ801600.1| Phytophthora alni clone WPC11400A1272 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP4_2_its6	3	0.0	99.4	gi|133711567|gb|EF194777.1| Phytophthora alni voucher P16/06 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1194413314|gb|MF115475.1| Phytophthora cambivora voucher ABD:267 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1194413311|gb|MF115472.1| Phytophthora cambivora voucher ABD:265 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1194413310|gb|MF115471.1| Phytophthora cambivora voucher ABD:N67 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1194413309|gb|MF115470.1| Phytophthora cambivora voucher ABD:264 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1045900436|gb|KU942413.1| Phytophthora europaea isolate 69-1-2 internal transcribed spacer 1, partial sequence; and 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence
SCRP4_2_its6	3	0.0	99.4	gi|1093393342|gb|KU899196.1| Phytophthora attenuata isolate TW118 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393343|gb|KU899197.1| Phytophthora attenuata isolate TW119 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393344|gb|KU899198.1| Phytophthora attenuata isolate TW128 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393346|gb|KU899200.1| Phytophthora attenuata isolate TW130 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1093393322|gb|KU899176.1| Phytophthora cambivora isolate DE 1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1093393304|gb|KU899158.1| Phytophthora cambivora isolate CBS 111329 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1036637880|gb|KX237557.1| Phytophthora sp. MHJ-2016a isolate TW423 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1050987179|gb|KX447690.1| Phytophthora cambivora isolate ZLVG 505 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1036639477|gb|KU517155.1| Phytophthora intricata isolate TW259 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393348|gb|KU899202.1| Phytophthora intricata isolate TW16 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393349|gb|KU899203.1| Phytophthora intricata isolate TW257 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393350|gb|KU899204.1| Phytophthora intricata isolate TW258 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393351|gb|KU899205.1| Phytophthora intricata isolate TW263 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393365|gb|KU899219.1| Phytophthora intricata isolate TW7 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1036639476|gb|KU517154.1| Phytophthora attenuata isolate TW129 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1036639475|gb|KU517153.1| Phytophthora formosa isolate TW107 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393337|gb|KU899191.1| Phytophthora formosa isolate TW105 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393338|gb|KU899192.1| Phytophthora formosa isolate TW106 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393340|gb|KU899194.1| Phytophthora formosa isolate TW109 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393341|gb|KU899195.1| Phytophthora formosa isolate TW110 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393345|gb|KU899199.1| Phytophthora formosa isolate TW13 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393347|gb|KU899201.1| Phytophthora formosa isolate TW14 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1036639474|gb|KU517152.1| Phytophthora flexuosa isolate TW78 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393339|gb|KU899193.1| Phytophthora flexuosa isolate TW108 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393366|gb|KU899220.1| Phytophthora flexuosa isolate TW79 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691717|gb|KU053268.1| Phytophthora cambivora isolate WA2.5.S2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691716|gb|KU053267.1| Phytophthora cambivora isolate WA1.5.S1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691715|gb|KU053266.1| Phytophthora cambivora isolate WA1.5.S4 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691714|gb|KU053265.1| Phytophthora cambivora isolate WA1.5.S1.2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691713|gb|KU053264.1| Phytophthora cambivora isolate WA1.5.S6 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691712|gb|KU053263.1| Phytophthora cambivora isolate WA5.5.S1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691708|gb|KU053259.1| Phytophthora cambivora isolate WA7.5.S2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691705|gb|KU053256.1| Phytophthora cambivora isolate OR2.5.S6 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691704|gb|KU053255.1| Phytophthora cambivora isolate OR2.5.S1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691701|gb|KU053252.1| Phytophthora cambivora isolate OR4.5.S15 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691700|gb|KU053251.1| Phytophthora cambivora isolate OR1.5.S16 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|1021691699|gb|KU053250.1| Phytophthora cambivora isolate OR1.5.S9 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|658117619|gb|KJ666756.1| Phytophthora cambivora isolate 111-R-4O.1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|643192909|gb|KJ755095.1| Phytophthora cambivora strain JKI P-32 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|559767798|gb|KF682437.1| Phytophthora cambivora isolate W2-RH-06/CAM 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|526132680|gb|KF271788.1| Phytophthora europaea voucher W137 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|506484844|gb|KC602460.1| Phytophthora cambivora strain 302HR07 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP4_2_its6	3	0.0	99.4	gi|506484843|gb|KC602459.1| Phytophthora cambivora strain 301HR07 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
