#Query	mismatches	evalue	percent_identity	database
SCRP10_1_its4	1	4.82067e-158	98.7	gi|1036639481|gb|KU681016.1| Phytophthora uniformis isolate P876 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	0	4.82067e-158	98.4	gi|375066035|gb|JN880411.1| Phytophthora alni subsp. uniformis strain EFA 429.4 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	1	4.82067e-158	98.7	gi|295409543|gb|HM004220.1| Phytophthora cambivora isolate WA18.1-111003 18S ribosomal RNA gene, partial sequence; and internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP10_1_its4	1	4.82067e-158	98.7	gi|187610400|gb|EU653018.1| Phytophthora alni isolate 155b internal transcribed spacer 2, partial sequence
SCRP10_1_its4	0	4.82067e-158	98.4	gi|38348760|gb|AY423291.1| Phytophthora cambivora strain PDR198513 internal transcribed spacer 1, partial sequence; and 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence
SCRP10_1_its4	1	4.82067e-158	98.7	gi|5070433|gb|AF139367.1| Phytophthora alni subsp. uniformis internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP10_1_its4	0	4.82067e-158	98.4	gi|7263197|gb|AF087479.1|AF087479 Phytophthora cambivora 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	1	1.73382e-157	99.0	gi|1021691716|gb|KU053267.1| Phytophthora cambivora isolate WA1.5.S1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	1	1.73382e-157	98.7	gi|1021691715|gb|KU053266.1| Phytophthora cambivora isolate WA1.5.S4 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	1	1.73382e-157	99.0	gi|1021691714|gb|KU053265.1| Phytophthora cambivora isolate WA1.5.S1.2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	1	1.73382e-157	98.7	gi|959167666|gb|KT726387.1| Phytophthora cambivora isolate PR13-379 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	1	1.73382e-157	98.7	gi|643192914|gb|KJ755100.1| Phytophthora alni subsp. uniformis strain BBA PAU 60 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	1	1.73382e-157	98.7	gi|506484844|gb|KC602460.1| Phytophthora cambivora strain 302HR07 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	1	1.73382e-157	98.7	gi|506484843|gb|KC602459.1| Phytophthora cambivora strain 301HR07 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	1	1.73382e-157	98.7	gi|323301464|gb|HQ643172.1| Phytophthora cambivora voucher CBS35678 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	1	1.73382e-157	98.7	gi|284432516|gb|GU258957.1| Phytophthora alni culture-collection WPC:10290A547 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	1	1.73382e-157	98.7	gi|284432439|gb|GU258880.1| Phytophthora alni culture-collection WPC:11646B1024 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	1	1.73382e-157	98.7	gi|194353865|emb|FM199982.1| Phytophthora cambivora 18S rRNA gene (partial), ITS1, 5.8S rRNA gene and 28S rRNA gene (partial), isolate 375.07 >gi|194353866|emb|FM199983.1| Phytophthora cambivora 18S rRNA gene (partial), ITS1, 5.8S rRNA gene and 28S rRNA gene (partial), isolate 303.07 >gi|194353867|emb|FM199984.1| Phytophthora cambivora 18S rRNA gene (partial), ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene (partial), isolate 302.07 >gi|194353868|emb|FM199985.1| Phytophthora cambivora 18S rRNA gene (partial), ITS1, 5.8S rRNA gene and 28S rRNA gene (partial), isolate 301.07
SCRP10_1_its4	1	1.73382e-157	98.7	gi|165910350|gb|EU371544.1| Phytophthora alni subsp. uniformis isolate CLM19 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP10_1_its4	1	1.73382e-157	98.7	gi|55275803|gb|AY689134.1| Phytophthora alni subsp. uniformis strain P1234 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|55275804|gb|AY689135.1| Phytophthora alni subsp. uniformis strain P1375 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|1093393368|gb|KU899222.1| Phytophthora x alni isolate Heviz9 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|1093393315|gb|KU899169.1| Phytophthora x alni isolate ALN 268 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|1093393305|gb|KU899159.1| Phytophthora cambivora isolate WPC P1431 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|1036639479|gb|KU681013.1| Phytophthora x alni isolate P772 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393312|gb|KU899166.1| Phytophthora x alni isolate MAL5 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393313|gb|KU899167.1| Phytophthora x alni isolate ALN 45 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393314|gb|KU899168.1| Phytophthora x alni isolate Reis 2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436228|gb|KJ659847.1| Phytophthora alni voucher 8060C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436227|gb|KJ659846.1| Phytophthora alni voucher 7040C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436226|gb|KJ659845.1| Phytophthora alni voucher 5024R internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436225|gb|KJ659844.1| Phytophthora alni voucher 4018C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436224|gb|KJ659843.1| Phytophthora alni voucher 5029R internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436222|gb|KJ659841.1| Phytophthora alni voucher 6034C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436221|gb|KJ659840.1| Phytophthora alni voucher 7054C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|655436223|gb|KJ659842.1| Phytophthora alni voucher 6035C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436220|gb|KJ659839.1| Phytophthora alni voucher 4017C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436219|gb|KJ659838.1| Phytophthora alni voucher 8059C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436218|gb|KJ659837.1| Phytophthora alni voucher 8055C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436217|gb|KJ659836.1| Phytophthora alni voucher 2008C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436216|gb|KJ659835.1| Phytophthora alni voucher 7051C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436215|gb|KJ659834.1| Phytophthora alni voucher 2010C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|655436214|gb|KJ659833.1| Phytophthora alni voucher 4020C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|399893654|gb|JN618808.1| Phytophthora colocasiae strain P7464 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|323301469|gb|HQ643177.1| Phytophthora cambivora voucher CBS114086 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|323301440|gb|HQ643143.1| Phytophthora alni voucher CBS117375 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|323301439|gb|HQ643142.1| Phytophthora alni voucher CBS117376 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|317453082|emb|FN547054.1| Phytophthora cambivora 18S rRNA gene (partial), ITS1, 5.8S rRNA gene and ITS2, isolate 05-110-1
SCRP10_1_its4	2	6.23594e-157	98.4	gi|317453079|emb|FN547051.1| Phytophthora cambivora ITS1 (partial), 5.8S rRNA gene and ITS2 (partial), isolate 05-440-8
SCRP10_1_its4	2	6.23594e-157	98.4	gi|317453078|emb|FN547050.1| Phytophthora cambivora ITS1 (partial), 5.8S rRNA gene and ITS2, isolate 07-590-4
SCRP10_1_its4	2	6.23594e-157	98.4	gi|297787415|gb|GU175431.1| Phytophthora alni subsp. alni 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|227810772|gb|FJ801600.1| Phytophthora alni clone WPC11400A1272 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|144583723|gb|EF486692.1| Phytophthora cambivora isolate 0917-2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|5070435|gb|AF139369.1| Phytophthora cambivora internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|55275805|gb|AY689136.1| Phytophthora alni subsp. multiformis strain P972 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|612400667|gb|KJ405929.1| Phytophthora cambivora isolate JP-09-145 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|1093393309|gb|KU899163.1| Phytophthora cambivora isolate WPC P1432 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	6.23594e-157	98.4	gi|55275801|gb|AY689132.1| Phytophthora alni subsp. alni strain P818 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	2.24284e-156	98.4	gi|1194413309|gb|MF115470.1| Phytophthora cambivora voucher ABD:264 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	2.24284e-156	98.4	gi|1093393318|gb|KU899172.1| Phytophthora x alni isolate PHAKO 12 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	2.24284e-156	98.4	gi|295315504|gb|GU993885.1| Phytophthora cambivora isolate p64 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|1093393297|gb|KU899151.1| Phytophthora cambivora isolate 4044.1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1336651474|gb|MG865584.1| Phytophthora rubi strain Ex-type CPHST BL 54 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1336651384|gb|MG865494.1| Phytophthora fragariae strain CPHST BL 18 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1327826724|gb|MG783388.1| Phytophthora cambivora strain CPHST BL 34G internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1327826723|gb|MG783387.1| Phytophthora cambivora strain CPHST BL 155 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1327826708|gb|MG783372.1| Phytophthora x multiformis strain CPHST BL 2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1129800197|gb|KX083686.1| Phytophthora alni isolate PH055 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1104561808|gb|KY218731.1| Phytophthora cambivora isolate No.59 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1104561703|gb|KY218663.1| Phytophthora cambivora isolate No.87 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1104561693|gb|KY218662.1| Phytophthora cambivora isolate No.88 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1093393323|gb|KU899177.1| Phytophthora cambivora isolate ES 1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1093393307|gb|KU899161.1| Phytophthora cambivora isolate CL 1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|1093393308|gb|KU899162.1| Phytophthora cambivora isolate CL 5 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1093393304|gb|KU899158.1| Phytophthora cambivora isolate CBS 111329 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1093393298|gb|KU899152.1| Phytophthora cambivora isolate 4050.1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1050987179|gb|KX447690.1| Phytophthora cambivora isolate ZLVG 505 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1021691713|gb|KU053264.1| Phytophthora cambivora isolate WA1.5.S6 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1021691705|gb|KU053256.1| Phytophthora cambivora isolate OR2.5.S6 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1021691704|gb|KU053255.1| Phytophthora cambivora isolate OR2.5.S1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.7	gi|1021691701|gb|KU053252.1| Phytophthora cambivora isolate OR4.5.S15 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1021691700|gb|KU053251.1| Phytophthora cambivora isolate OR1.5.S16 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|1021691699|gb|KU053250.1| Phytophthora cambivora isolate OR1.5.S9 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|778039748|gb|KM052588.1| Phytophthora cambivora isolate Bioforsk_250.243 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|778039747|gb|KM052587.1| Phytophthora cambivora isolate Bioforsk_250.241 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP10_1_its4	2	8.06669e-156	98.4	gi|778039746|gb|KM052586.1| Phytophthora cambivora isolate Bioforsk_250.240 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
