#Query	mismatches	evalue	percent_identity	database
SCRP390_1_its6	0	0.0	98.5	gi|440807908|gb|JX121353.1| Phytophthora lateralis isolate P2246 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807909|gb|JX121354.1| Phytophthora lateralis isolate P2145 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807910|gb|JX121355.1| Phytophthora lateralis isolate P2291 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807911|gb|JX121356.1| Phytophthora lateralis isolate P2206 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807912|gb|JX121357.1| Phytophthora lateralis isolate P2203 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807913|gb|JX121358.1| Phytophthora lateralis isolate P2339 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807924|gb|JX121369.1| Phytophthora lateralis isolate P2311 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807925|gb|JX121370.1| Phytophthora lateralis isolate P2453 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807926|gb|JX121371.1| Phytophthora lateralis isolate P2331 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807927|gb|JX121372.1| Phytophthora lateralis isolate P2307 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807928|gb|JX121373.1| Phytophthora lateralis isolate P2388 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP390_1_its6	3	0.0	99.8	gi|208473512|gb|FJ196746.1| Phytophthora lateralis strain ATCC MYA-3898 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP390_1_its6	0	0.0	98.1	gi|343192993|gb|JN182996.1| Phytophthora lateralis isolate 01028-1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP390_1_its6	0	0.0	97.6	gi|1336651412|gb|MG865522.1| Phytophthora lateralis strain Ex-type CPHST BL 42 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
SCRP390_1_its6	0	0.0	97.6	gi|324310012|gb|HQ875385.1| Phytophthora lateralis isolate P2303 internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP390_1_its6	0	0.0	97.6	gi|317408435|gb|GQ381314.2| Phytophthora lateralis isolate T5 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|317408436|gb|GQ381315.2| Phytophthora lateralis isolate T7 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|317408437|gb|GQ381316.2| Phytophthora lateralis isolate T8 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|317408438|gb|GQ381317.2| Phytophthora lateralis isolate T10 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|317408439|gb|GQ381318.2| Phytophthora lateralis isolate T11 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP390_1_its6	0	0.0	97.6	gi|284432528|gb|GU258969.1| Phytophthora lateralis culture-collection WPC:11654B1030 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP390_1_its6	0	0.0	97.6	gi|227810725|gb|FJ801553.1| Phytophthora lateralis clone WPC11062A163 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810726|gb|FJ801554.1| Phytophthora lateralis clone WPC11064A1604 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810727|gb|FJ801555.1| Phytophthora lateralis clone WPC11065A1602 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810728|gb|FJ801556.1| Phytophthora lateralis clone WPC11066A1600 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810729|gb|FJ801557.1| Phytophthora lateralis clone WPC11067A1582 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810730|gb|FJ801558.1| Phytophthora lateralis clone WPC11068A1572 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810731|gb|FJ801559.1| Phytophthora lateralis clone WPC11070A1617 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810732|gb|FJ801560.1| Phytophthora lateralis clone WPC11071A1607 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810734|gb|FJ801562.1| Phytophthora lateralis clone WPC11074A1629 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810740|gb|FJ801568.1| Phytophthora lateralis clone WPC11086A1610 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810742|gb|FJ801570.1| Phytophthora lateralis clone WPC11088A1573 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810743|gb|FJ801571.1| Phytophthora lateralis clone WPC11089A1741 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810744|gb|FJ801572.1| Phytophthora lateralis clone WPC11090A1627 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810963|gb|FJ801791.1| Phytophthora lateralis clone WPC1728B1891 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811053|gb|FJ801881.1| Phytophthora lateralis clone WPC3895B979 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811054|gb|FJ801882.1| Phytophthora lateralis clone WPC3896B980 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811055|gb|FJ801883.1| Phytophthora lateralis clone WPC3897B998 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811056|gb|FJ801884.1| Phytophthora lateralis clone WPC3898B982 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811057|gb|FJ801885.1| Phytophthora lateralis clone WPC3904B981 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811262|gb|FJ802091.1| Phytophthora lateralis clone WPC11062A1603 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811263|gb|FJ802092.1| Phytophthora lateralis clone WPC1728A372 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811264|gb|FJ802093.1| Phytophthora lateralis clone WPC3888B999 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|295315520|gb|GU993901.1| Phytophthora lateralis isolate p51 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|323301543|gb|HQ643263.1| Phytophthora lateralis voucher Lev1213 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|612400679|gb|KJ405941.1| Phytophthora lateralis isolate JP-08-121 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP390_1_its6	0	0.0	97.6	gi|57164815|gb|AY848937.1| Phytophthora lateralis strain DSM 62687 internal transcribed spacer 1, 5.8S ribosomal RNA gene gene, and internal transcribed spacer 2, complete sequence
SCRP390_1_its6	1	0.0	97.6	gi|227810736|gb|FJ801564.1| Phytophthora lateralis clone WPC11077A1624 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP390_1_its6	3	0.0	98.0	gi|372125558|gb|JQ316509.1| Phytophthora ramorum isolate P2606 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP390_1_its6	1	0.0	97.4	gi|284432909|gb|GU259350.1| Phytophthora lateralis culture-collection WPC:7424D1222 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP390_1_its6	1	0.0	97.4	gi|227810741|gb|FJ801569.1| Phytophthora lateralis clone WPC11087A1609 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811052|gb|FJ801880.1| Phytophthora lateralis clone WPC3888A1362 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP390_1_its6	1	0.0	97.4	gi|227810735|gb|FJ801563.1| Phytophthora lateralis clone WPC11076A1694 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP390_1_its6	1	0.0	97.4	gi|8927510|gb|AF266804.1| Phytophthora lateralis strain IMI040503 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP390_1_its6	3	0.0	97.0	gi|1336651471|gb|MG865581.1| Phytophthora ramorum strain Ex-type CPHST BL 55G internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP390_1_its6	3	0.0	97.0	gi|378750406|gb|JQ361743.1| Phytophthora ramorum isolate 1644856-35 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP390_1_its6	3	0.0	97.0	gi|227810639|gb|FJ801467.1| Phytophthora ramorum clone WPC10637A135 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP390_1_its6	3	0.0	97.0	gi|227810622|gb|FJ801450.1| Phytophthora ramorum clone WPC10467A33 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP390_1_its6	3	0.0	97.0	gi|227810534|gb|FJ801362.1| Phytophthora ramorum clone WPC10301A554 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810570|gb|FJ801398.1| Phytophthora ramorum clone WPC10343A75 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP390_1_its6	3	0.0	97.0	gi|227810464|gb|FJ801292.1| Phytophthora ramorum clone WPC10135A1093 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
SCRP390_1_its6	3	0.0	97.0	gi|38373720|gb|AY369368.1| Phytophthora ramorum strain 0217 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810441|gb|FJ801269.1| Phytophthora ramorum clone WPC10103A34 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810535|gb|FJ801363.1| Phytophthora ramorum clone WPC10303A53 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810538|gb|FJ801366.1| Phytophthora ramorum clone WPC10308A605 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810539|gb|FJ801367.1| Phytophthora ramorum clone WPC10309A606 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810540|gb|FJ801368.1| Phytophthora ramorum clone WPC10310A607 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810541|gb|FJ801369.1| Phytophthora ramorum clone WPC10312A608 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810549|gb|FJ801377.1| Phytophthora ramorum clone WPC10321A459 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810551|gb|FJ801379.1| Phytophthora ramorum clone WPC10323A460 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810578|gb|FJ801406.1| Phytophthora ramorum clone WPC10135A1093 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810624|gb|FJ801452.1| Phytophthora ramorum clone WPC10509A463 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810626|gb|FJ801454.1| Phytophthora ramorum clone WPC10546A1083 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810721|gb|FJ801549.1| Phytophthora ramorum clone WPC11047A1379 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810749|gb|FJ801577.1| Phytophthora ramorum clone WPC11122A1199 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811284|gb|FJ802113.1| Phytophthora ramorum clone WPC10303A555 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811286|gb|FJ802115.1| Phytophthora ramorum clone WPC10318A54 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811288|gb|FJ802117.1| Phytophthora ramorum clone WPC10321A55 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|284432199|gb|GU258640.1| Phytophthora ramorum culture-collection WPC:10467A588 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432217|gb|GU258658.1| Phytophthora ramorum culture-collection WPC:11296A1798 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432384|gb|GU258825.1| Phytophthora ramorum culture-collection WPC:10473A1446 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432385|gb|GU258826.1| Phytophthora ramorum culture-collection WPC:10474A1418 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432386|gb|GU258827.1| Phytophthora ramorum culture-collection WPC:10475A1420 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432387|gb|GU258828.1| Phytophthora ramorum culture-collection WPC:10476A670 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432388|gb|GU258829.1| Phytophthora ramorum culture-collection WPC:10477A1422 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432389|gb|GU258830.1| Phytophthora ramorum culture-collection WPC:10487A1482 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432390|gb|GU258831.1| Phytophthora ramorum culture-collection WPC:10505A1448 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432391|gb|GU258832.1| Phytophthora ramorum culture-collection WPC:10511A1447 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432397|gb|GU258838.1| Phytophthora ramorum culture-collection WPC:11014A970 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432398|gb|GU258839.1| Phytophthora ramorum culture-collection WPC:11049A1380 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432754|gb|GU259195.1| Phytophthora ramorum culture-collection WPC:11048A1382 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432755|gb|GU259196.1| Phytophthora ramorum culture-collection WPC:11048A1525 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|308745533|gb|HQ261662.1| Phytophthora ramorum voucher P10301 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP390_1_its6	3	0.0	97.0	gi|56544522|gb|AY833607.1| Phytophthora ramorum voucher UASWS0011 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|57164800|gb|AY845186.1| Phytophthora ramorum isolate UASWS0032 internal transcribed spacer 1, 5.8S ribosomal RNA gene gene, and internal transcribed spacer 2, complete sequence >gi|117574120|gb|EF050515.1| Phytophthora ramorum isolate P2512 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|117574121|gb|EF050516.1| Phytophthora ramorum isolate P3012 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810536|gb|FJ801364.1| Phytophthora ramorum clone WPC10306A603 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810537|gb|FJ801365.1| Phytophthora ramorum clone WPC10307A604 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810542|gb|FJ801370.1| Phytophthora ramorum clone WPC10313A609 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810543|gb|FJ801371.1| Phytophthora ramorum clone WPC10314A610 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810544|gb|FJ801372.1| Phytophthora ramorum clone WPC10316A719 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810546|gb|FJ801374.1| Phytophthora ramorum clone WPC10318A458 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810550|gb|FJ801378.1| Phytophthora ramorum clone WPC10322A625 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227810766|gb|FJ801594.1| Phytophthora ramorum clone WPC11333A1406 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811285|gb|FJ802114.1| Phytophthora ramorum clone WPC10314A857 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|227811287|gb|FJ802116.1| Phytophthora ramorum clone WPC10318B745 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence >gi|284432380|gb|GU258821.1| Phytophthora ramorum culture-collection WPC:10343A462 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|284432396|gb|GU258837.1| Phytophthora ramorum culture-collection WPC:10961A1978 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
